price,brand,model,year,vin,image
26000,ford,f-150,2019,  1ftew1eb6kfb83943,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26000,ford,flex,2019,  2fmhk6dt1kba15866,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26000,ford,explorer,2019,  1fm5k7f83kga17399,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26000,ford,f-150,2018,  1ftfw1e55jfa37529,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26000,ford,f-150,2018,  1ftfw1e58jfa37766,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26012,ford,door,2017,  1ftew1ef2hfb83224,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26100,ford,f-150,2018,  1ftew1cb3jfc81295,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26100,ford,wagon,2017,  1fbzx2zm3hka72688,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26200,ford,f-650,2015,  3frnf6fb5fv723703,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26211,ford,flex,2019,  2fmhk6dt1kba21554,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26300,chevrolet,camaro,2018,  1g1fb1rx5j0103693,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
26300,dodge,durango,2019,  1c4rdhdg0kc675964,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26300,ford,f-150,2018,  1ftew1eb4jfc37481,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26311,ford,flex,2019,  2fmhk6dt5kba19693,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26400,buick,door,2017,  5gakvckd2hj308564,https://www.buick.com/content/dam/buick/na/us/en/vdc-collections/2021/suvs/encore-cg/encore-cg/01-images/2021-buick-encore-default-sm-FWD-CRO-1SV-AFN-GAZ-01.jpg?imwidth=960
26400,ford,door,2017,  1ftew1ef3hfb27101,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26400,ford,edge,2017,  2fmpk4ap7hbc41894,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26400,ford,explorer,2017,  1fm5k7fh2hgb04056,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26400,ford,door,2015,  1ftew1ef2fke07659,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26414,chevrolet,1500,2017,  3gcukrec3hg429109,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
26500,chrysler,pacifica,2017,  2c4rc1eg2hr669530,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgVFhcYGBgaHBgcGRgYGRoaHBwcGBkZGRkaGBkcIS4lHh4rIRgaJjgmLC8xNTU1GiQ9QDs0Py40NTEBDAwMEA8PGBERGDQhGCU3NDQ/NDE0PzQ0ND8xMT8xPzExNDExNDE/NDQ6MT84MTExPzExMTExMTQ0ND8/NDQ0Mf/AABEIALYBFAMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAABAYDBQcCAQj/xABEEAACAQIDBQQGBwQKAwEBAAABAgADEQQSIQUGMUFRImFxgQcTMpGhsUJScoKSwdFissLwFBUWQ0STotLh8SMzU2MX/8QAFgEBAQEAAAAAAAAAAAAAAAAAAAEC/8QAGhEBAQEAAwEAAAAAAAAAAAAAABEBAiExUf/aAAwDAQACEQMRAD8A7NERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERARE8k24wPUTCcQv1h755/padT+Fv0gSIkU4tejHy/WYzj/8A86h/B+bQJ0TVvtRhww9U+BpfnUkSpvBUX/BYk/ZbCn51xA38SuJvMx0ODxa+K0fmKpk6ltkHjSqr9oJ/C5gbWJCTaCH6w8Ub8hMy4lTz94I+cDPExiqp4MPeJkgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiRsXilprmY2HxPcBzMCRKrvHvnSw4IUGq/Cymyg9C/D5zUbyb03BW+Vfqg6n7RHyEqdPAV8bYgZKXJ2GhH7C8/gO+BLxnpKxLeylJPHO/yKj4TU19+8WeFVF+zTp/xXMtmzd1sNSscgqN9apZvcvsj3X75qt/Nsph6XqaYValQG+UAFENwTpwJ1A8zygVXE77Y0mwxL+QRf3VEhvvbjT/iq342HyM0KkkgTI1Bu6Bv03ixRGuKr/5r/rPLb1YtdBi6/wDmMfnNXg8OXcIWC3Dkc+0qMyqL/WYBfvSGzggHrx8oFjXfTHDhi6vnkb5rM1Pf7aC/4ot9qnSP8Eqqi86huls/CVaShsPRaoFUksisWFh2u1fUE2PkecDRr6TdoLxai4/apf7WE6nsradU4OnXrqgq1FDZEBRRn1QHMWIstix5a6aSh7zbHo1MTg8FSo0kNR89QoiowpJe4JUA2Iz+aCWH0l7R9Xh8iaFrItuWa+bwsiMPviEVzaXpPsxWkGqWNs11RD3oMrtbxM1jekzE3/8AWBfq7n8hPe6mLcuEqEOH0Usq3DDUa24HUeNpI352IMqV0WxU5GygDRtUJ8CCPvwr2/pDxCgNlUg8le2gA1OdG4m/PiDNns/0mcM9Nh3qVb5ZJSaN0VaijtI6sOmU3upHTNYfeM6cdj4bE0VqBFX1ihldVAYXHO3EjgQekDebD3upYjRHBb6jXDeVwL/GWWjWDC48xzE/P+1cK+Fq2uVINwy9L6Op6f8ARnSN0N5v6QuViFrIASBwdfrqOnIjkfIkL9Ej4XEBh0I4j8x3SRAREQEREBERAREQEREBETyWAgeprNpbZpUNHLEngqKztr3KNPOSauPprxYeA1PuEr+P2g7ZzRQZrjKajBU4asctz5aQJuJ3hQUw+VwzC6owCtb6zDXKPH3GUPbu33Z7XLu2iqoJ48kX+TJS4DEvnzNSLk9tyampsD2OxYqAbaaaeQy7G2CaBZ2yvVa/a7QCr9VAVuO884EDZe7dyKuJszcRT4qv2/rHu4eMs0wuX+qnmzf7ZiZq3L1fn6z8hAz4muqIzubKilmPQKLk/CcM23tNsRWeq/FjoPqgaKvkAB8ec6lt7Z2LxFJqfrKCIbFsq1MxCnNa+ulwOA1tKoPRvWIuKtEgi4uainXqMmkDR7vbML08TiCLrSTs/bcgX+6mY/eEjMZc8HuhtCkjU6VeiqMSWUOwDEgA3/8AHc6ADjIX/wDP8Z0onwqkfNYFVYSCRa46H5iXCvuJjhwohvs1aZ/ecSI25ePHHCv5Gm37rGBW6bTO9RmsCTlHAX0903Lbq4wccLW8qbH5CYF3ZxjHKmFr34G9NlF/FgBAt/oa2Zmq18SRoiimh/aftPbwUL+Oe9+8V67E5BqKYufF7W/0Knvlu3U2W+C2etMqBWId3W49t/ZUsLjQBFv3Sk7h7x0Gx1VsSUX1t7B0JXT2Qr27BAAAJ0IvwNrkRMDTyWIvcEEEKTYg3HAdZtMXjcTWpsjLmU2uAljdSCLaX4iXlNsIvZzrmF//AFvTI46aB7jS2hmN9rlyctOs55HTKfPMbe6FcnLjKyeIt46r/qEipi3VAodwBewDED3X8/OXZ9wKr1HdqqJnd3sFLEBmJA4gaX6SYno6paZ6rnX6IVRw4agmBQn2/egaNVS5BJpvm7SX5ag5l7r/AJWxbIxzoVqUms6G69CD9Bv2SLg+/iBOnUvR3gh7SO/i7j90ibHC7m4RPZw6ed2994Klbv7YXE0kr0zYniDxVhoyN3g6f9yz0sWpGpseY/SaHB7Kp0QRTppTubnIAtz1NuJmYj9ryuP+5Eb5KgPAg+BvMkrmfKQQ4BHDWbvCYgOoYeB7iOMqpEREBERATG9QDiZq32sjaIytzGVgdOpseEiVHOlze50HD4QlbWptFRw1kZ9osfZAkdKYmULIMbV6jcWI8NJiNAtxu3iSZKVYaoeAH8955wI4wqjjbwH68J9K9B79f+JlCddf56T1Ajmmevunk0BJVp8I7vl+sCN6iPUyQrjmG/C3zAtPfrRyBH3W/SBGXCnpPv8ARRzI+czEk9fl858y93ygYfVJ3n4TyUUfRHnMxXrp3Dj5nlPIPT+fOB4CHoB5W/5nrIeZMkKAoufdMNSt5QPmaeQ3SYnqGKdUQPuIpq6lXUMptcHUEX5iQKG7GHQs1KilNzftoMp14jTgunAaTZiv0A+c8Csbak9OPTSBrMOWovkcEA9PmOs3AdLXzX8JBxIDDv5TBha+hHSBtGxCDl5k2kNNsK1gLAngLXPdrwmF6lxawsfOQUwKBgwzdn2QToo6L0HdA3JxbHnb3TE+IPNj75CBnwwMeMxVRWugzXygagjj2s1xcG3C3vE2iUha5vc+Gnj3yDSW5Ey7V2lTw1M1KrhEXiTr4AAaknoIH2qhB8ptd3X9tfskfG/5Sk7D35wmKq+pUurE2XOoXP8AZKsdbDgbS3bAq/8AlZeWU/ArAssREqk1G82K9Xhqjam4y2UhW7ZCkqToCASfKbeVPfvC1q1JFw4DMlVHdQwViFVrBSxAvcg6nlA5NtKrRWsi0EaktrE/SzC7Fr3vopAHA6E6zdYbeaph8G1d3NVs+SkHOvshj2iLnrrc+M3e1N0cRXJqM6I7MXZMwyligS7MKRubDlp8Sadvdg2oUqGGdlvmqs51yaso1Nhpa/SEaup6RMcx0dV7gG/Jp5HpAx//ANB/r/3ysXs1wb2NxdQRodMwYWPeCLeRm+w+8KAWqYHCv3ogpn4XHwEKmJ6RMePpqfEP/vman6SceOJQ/dt87zW1doYJmLHC1Fub5UqIqju0QXHj8ZIrbZ2f9HAX4atXZTe2nsqdf5EDZp6UMWOKIfNR/DJ+G9K9QHt0RbnlYMfd2ZR8djKTi1PDU6P7SvVduWgzNlHfZbyIh8fcPd4eED9Ebu7eTFURWQEAkgg8QRoQRy/nUyXjdopTUu5sB7+4AcyeFpXtzcKaGCpqb5mGdr2vdzcA25gEDymq3oxLtUVLHKBc2NjdlNj1sAR+I21AIiNlid98vBEA/aqsW421VKbD/VI432dwSipp0o1qn8Syu5GU9lajIhsAPVgNcXBPbBJOnLlNhQcujLkrAED2ESpbQ3Yor5z3ZQ1iR0lG9XeCtlLVHFMC182HZCATa9mqMbX04akgC8i0NvV6rqKdbTiVektNsoOuUkEajny5gHSVnbaOpakC/qrdg+yD2SDo1+1ztxuLaGbfdbDu6UxdsiAasmW63OW9xe4BUaaXsLmBvWxOKVkcupVnRShRb2dgDqADoCde6WGk928OM1JbPX1vkogk6Gxd1IVdOiMSRyzJ1kylWAHP8LfpAl1q3EmVPeHfCjh+y7HNa4RBmc9Dbgo7yRMG/O8Zw9HsjtscqA2tmtcsRfgo18bDnOMF2dyzMWZjdmY3JJ4k9TIOiJ6SUza0qgXrnUn8PD4y6bH2wmIQPTYMp8iD0YcjOHNhR9Em/Q8/PlN5uNtU0cSqMbJUOVh0PIwR2kPPi/mfnMamFPHxMD2ZjygEnrPpnkwPpM8kz4TPBMAp0nwmeQ2g8J8LQJmCGt5yv0h7UOIxPqQSadI5Qq3OeoQMxsONtF8Q3WdNxGJFKi9RuCIzHwUEn5TlO7dF3FauUzu61VRulUrn7I6sS2vLL3wYqdVDRdWTMpRgRmBDK6kMLg6jgDP0PuZivWGnUsAXpBiBwBYKSB5zlu/2AQr65BlVSlPU+0Vpgk2Y5iQ6tqeIc906d6P8OVp0QeK0Ev45U/WVrqLzERCEquCxzEXuDck6jrrLLXqZVZugJ9wvKRgiVRQdNBoYTW8OLPMCcr9JZPrKbajs1TcC9teh48RynQ/WSr787ONWhnRC70ybAHXKwIawHHWx8jxkMcddeevnoP8An/jmZjt3e/X+fzmWuSDlZSrDk1wfcfC/dfSYweh9wlUH86dO/wDOfQf5tp/18Z99/wAOnd8enKCeP6/z/wAwAv3/AAHy5/ObLd/Z/wDSMTTpW0Zhm1+iNX+FxbhrNae+3me/hb8p0X0ZbIZS2JdQLjImmpH0jfpoBA6dh6a6XtYcBNitRO6agVJ9FSRG2NROonl3Q8bG2ouOB6joZrfWR6yBnrYdG41KlumdiPjczGadAX0dr2uC72Nuq5gtvKYmeYXMDJWxC5QiIEUcAoCga30VdBPIfKtzwAufKYbSJtyvloPrbNZL9M5Ck+4mTdmVeOXlmfVHxz0cdilBOYgMqK2qqy6sCoOrHU2PJO7Wv7I2iXrDDtRokFmUqtFeKg31ueh6yT/VjYfGIUzNRqVLKzC1yCDY9DZmtwuCe+ZN2tnqtTEYxyVRDVVD7PtFg7LbWwU20+sZc87XZevE3bu7VLOy4dlSoNQma6uOQAPsta3DTu6U83DqSCrowuDoQVbVSOotLpuyAj19oVaSlSpFGg4Wx4ZXYHRQoF7jq3WanevCsVp4shQanZfIABexKNZdBdQRp0WVHWcPUzIjdVU+8Az0r/M/OafdnHetwtF+eQK32kJRvipPnNkrae/4mRGUvPBeeSZ9VCeAJ8oHwtPLtoZnTBueUy/1Yx49R8xAhFp8XjNmdnovtuB4kCeGq4dOeY9w/WBV/SBjPV4F1BsajIg77m7D8IaVTdNmSkXYgJ2mztcqntjUDU3CufucRmkz0r4zN6hFVgt2fXusq/vPPO6lNv6NnYWW7ZXUZiqpcXIyng7E68geXCmG1cWmKwNVkByUVZQz2zO+ZajO1tATbQD2VIE69u3hcqlhwsFXwA1/L3TlG2cPXOFrs7o1Nad8yjIXLiw7AuLXItrO24aiFUKOAAH6374VniIgQ9poWouF45Tb3cPPhKnTxisOR8JdmNgTOKbV3QxqOXpUKddL9jI6qwUG4XtdBpcQLozra99PEfOYDi0P00/EP1nPdo4bGYancpiPXVLmwV3Wil76lQV9YSNOOVRfiwlSrY2up1rVlP7VSop+JhI7XXpU6ntqj/aCt85q6+7GEbjh0H2QV/dM5Iu28QDpiKh+0xb94mSae8OK5Vb8foUz80gjox3KwV7+qP8AmVP909JuZgh/de93Pzac+w+9eLH94p46ZEB06hQDJFPfbEjjkPlU/hcQOi4bdzCobrQS/UjN+9ebdGtoNB0E5TT38xA4pTPgag/edpLp7+1B7VMH7NQD502kI6cHnoMZVt3d6KWJYUg/qqp9lKwsrH9mqtxfuKie9qbznDVDRr0KyONdQhVh9ZGDHMvePOxgWpbzNTokykpvxRJtZwToBZuflJ2L3sp0gpcuoa+U2cg5TY6opgW5cI3Mz62DtKzhN40qWyva5UDN61LltFALooueQvrJ5qm9mBB42bmOoIJBECXUUDmJXN90Z8K6IrOxyhVXiSzBfdYmbgvKnv5jWSmiIgd3qKFXtk9kFrgIQSb2gzZtxr910rNlp4njcoFqe0uUqVqcbgjPa+pIU8rmbLaSesIokCvUUgiir+0yLmGdCbkWytZja514CYtl4TEP6qlVCviKmcqmYDIirZhdiQ5s5Jv0FjpJIxdOi49Ywphgy06iFVZW0zWJUhWXLwYWsR1MqqptXZO1MS13oVMpOoGUDXjxbX85Or7Nens6olYqHUqyoail1VCmXsXuoNjwvx5cJs9qf1jSJqLiWxGHAJbsqaigDgyhb68LqSPCax6OfZ9bEuhRrqqrbizuoJJJuRZjxgbn0XBnw7pySobdwZENvff3y9UsGgAzMBoOJtynP/Rk+XD1SS4zVDYKcoICJqT528paWKgXN7DmzH42sD5iRG6bEYdOLA+A/Mz4+11+hTY/tHQe+1vjKjiN5sLRvetTUjiEsW8wgJmlxfpEw63yrUqHrYKp8yb/AAgX+ptWqeARPE3PlbMJFqV3b26jEdFGX4kkfCcvxHpHqn2KKIO9i5/IfCYqPpErrrkpt9pbj3E2+EEdPJW+gueVyb/h4H3SDtnbKYTJ67PSz5sn/jdc2XLmtZdbZl98qOH9LuKQWCUgOioF+U1e9m/tTH0lpVqaAqwdXUWINipHgQfgOkpEHezbIxNcut8iqqpcW4dom3K5Y+4S1+jrFMUqjOuSmjHI3N3enkbLbUWVwftDrObioP5/nx98mbJ2k9B1dGysOB6joQeI0+EK6dW2e2ajhgbrWxVNcgRVVaKMKpVcv0QqDkDcHjxPaJwrcTahbFnF1leqyqy0gq9lM3tMOmlxp9Y907ZgsTnUNlK35NxgSYiICaevsRSSysyE8hqB4cD8ZuJExWLyDheBU9561bBUvXE1atMHtlGIZByYqW1Xqb6acrkVN/SPSC3L1D+ywzH8xL1jd42UEerBHAg8D4zj29ewkdy+HperubtTB7H3AdU8OHS0JG8bf/BPpUpqw/bw1Jx+5Pqbe2S41oYXzw2T9205hiNmVU+g3uv8pEaiw4qw8jCusM2xXOYpQBPG1eunwFS0+jZWx29lE8Vxb/mTOShT4TZbOxYosHX2xwYjh9kcj38YR0c7qbMf2RWXvTEo37yGeW3LwJ4VMUPv0G/gEoWJ20z+0Q3iAfnIp2ieWnhp8oV0VdxcGdRiMSnMEpTNiOBBQ3uJbqtLD1cKMPia/rWT2KxourryF7EgnkTwPScLXa9VTdXdSOjsPzkv+1mL/wDs3mqf7YR0YblYK9/6ZUBGotTK2PIjTrM1XdTBvlD4uo4W9hktxJJ+j1JOvU9ZzT+1uL/+n+hP0j+12K5up+4n5CFdV/s1s72T61107JcgacPYyH4zc43G02tlUgg3Uk8OXeTp1M4id7MT9ZfwiZv7S1j/AHtvuqPyhHWjiBNTjdtJTqkkXanSdyQLsqsdSo8UsTyuPEc2rbexB4VmPeLD5CY8NjqgcVc5LjmxvcWtlIPK19O+CLZuPj2xW1cOwuqqauVdDZWWozC/Ekljc9/QCbPauCp4nEY7BqwZc61Kb3FkqMlwQR9EhSD4iQN38VgVJrKHo4g6MikFCG0b1ZNspv2rX+jabjZWwlWpWxLVaYLDsoTxW1gCfZFgBxHEnUcIVXt1q1fTDoj1VN1INwBqVYBibAE6ZRwAudbiTd/9q1cq4N9CjB3GhZezZEdl0biW4k6rNrW3uo4VG9SitiXvd75go5G/DToNO+c1xdd6jM7Es7ElmOpueJPfA8094MRTX1dKoUQE2ChQbnic1r/Ga+vi6lT23d/tMzfMyVT2cTJtDY7HgpgaIIZlTDk8pb8HurVfgh90sez/AEe1XtdbQOZpgSZLo7JY8iZ2nZ/o2UWLmWXBbn4dPogwOC4TdWo/BCfKWPZ/o0qPa6W8Z3GhgKaeygHlJQEDlmz/AETUeLgSy4D0eYGmQfUoxHMqD85b4gRMPs+kgsiKvgBJU+xAREQE8NTB4ie4gQqmzabcVkGtu3RblN3ECpYjcii3/U1WJ9G1NuDCdCiBynEeisn2WWayv6J6vLIfMTtMQOC1vRTiOSg+BEg1vRfixwpk+Bn6IiB+aavo3xo/uX915FqbhY4f3FT8Bn6giB+VH3Oxo/w9T8DfpI77tYsccPV/A36T9ZxA/IjbHxA40Kv+W/6TH/VtYcaNT8DfpP1/PkD8gjDVB/dv+Fv0mREcfQcfcP6T9dWnzKOkD8lo7fVb8J/STKGGrOexRrMf2Uc/IT9UZRPUD8+7H9HeMr9p1NJTyb2j4jgPjLfgvRda2ZhOpxApWE9HuHTjrN1hd2cOnBBN3ECPSwiL7KgeUzgT7EBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQP/9k="
26500,ford,door,2015,  1ftew1cf3fke12825,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,dodge,durango,2019,  1c4rdjdgxkc744523,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26500,ford,door,2016,  1ftfw1eg5gkf22898,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,van,2020,  1ftbr1c86lka43630,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,f-150,2019,  1ftfw1e43kfb70539,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,flex,2019,  2fmhk6dt5kba15871,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,edge,2019,  2fmpk4k98kbc23105,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,f-150,2019,  1ftex1e51kkd09298,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,door,2016,  1ftfw1eg1gfa91324,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26500,ford,f-150,2018,  1ftew1ep2jkc89288,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26502,chevrolet,colorado,2017,  1gcgtcen4h1158648,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
26511,ford,flex,2019,  2fmhk6dt9kba19695,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26550,ford,f-150,2018,  1ftfw1e53jkc06275,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26602,ford,f-150,2019,  1ftew1e42kfb37902,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26602,ford,f-150,2019,  1ftew1e59kfb69755,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26602,ford,f-150,2019,  1ftew1e55kfb51169,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26700,dodge,charger,2019,  2c3cdxct5kh527020,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26700,ford,edge,2019,  2fmpk4k90kbc02488,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26700,ford,edge,2019,  2fmpk4k91kbc22474,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26800,dodge,durango,2019,  1c4rdjdg5kc780720,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26800,dodge,durango,2019,  1c4rdjdg9kc780705,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26800,ford,door,2015,  1ft8w3bt4fec75439,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26800,ford,door,2017,  1ftew1ep9hfc23372,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26800,nissan,titan,2018,  1n6aa1ej0jn540880,https://s1.cdn.autoevolution.com/images/models/NISSAN_Rogue-2020_main.jpg
26900,chevrolet,traverse,2018,  1gnevhkw8jj148388,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
26900,chevrolet,traverse,2018,  1gnevhkw8jj148388,https://www.chevrolet.com/content/dam/chevrolet/na/us/english/index/vehicles/2021/crossovers-suvs/traverse/colorizer/01-images/2021-traverse-2lz-g1w-colorizer.jpg?imwidth=960
26900,dodge,journey,2019,  3c4pddbg3kt708835,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26900,dodge,durango,2019,  1c4rdjdg2kc780335,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26900,dodge,durango,2019,  1c4rdjdg6kc770276,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
26900,ford,f-150,2019,  1ftew1e59kkc89708,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26900,ford,f-150,2018,  1ftew1egxjfa11599,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26902,ford,f-150,2019,  1ftew1e48kfb37905,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
26985,ford,doors,2018,  1fa6p8cf4j5145797,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,buick,enclave,2017,  5gakrckdxhj113512,https://www.buick.com/content/dam/buick/na/us/en/vdc-collections/2021/suvs/encore-cg/encore-cg/01-images/2021-buick-encore-default-sm-FWD-CRO-1SV-AFN-GAZ-01.jpg?imwidth=960
27000,ford,flex,2019,  2fmhk6c88kba16090,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,explorer,2017,  1fm5k7dh4hga93774,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,f-150,2019,  1ftew1epxkkd77667,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,mustang,2020,  1fatp8uh3l5101487,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,f-150,2017,  1ftfw1eg4hfa61042,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,explorer,2019,  1fm5k8f83kgb26838,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,f-150,2018,  1ftew1ep9jfa21976,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27000,ford,f-150,2018,  1ftew1ep9jfc17402,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27002,ford,f-150,2019,  1ftew1e55kfb96628,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27003,ford,door,2017,  1ftew1ef4hfa16802,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27100,dodge,durango,2019,  1c4rdjdgxkc770197,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
27100,ford,f-150,2019,  1ftew1e54kkc88465,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27102,ford,f-150,2017,  1ftfw1eg1hfb78397,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27102,ford,f-150,2019,  1ftew1e53kfb37982,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27102,ford,f-150,2019,  1ftew1e54kfa00453,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27102,ford,f-150,2019,  1ftew1e49kfb96784,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27111,ford,flex,2019,  2fmhk6dt2kba21630,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27200,ford,f-150,2019,  1ftfw1e40kfb69655,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
27200,dodge,durango,2019,  1c4rdjdg5kc744770,https://smartcdn.prod.postmedia.digital/driving/wp-content/uploads/2020/05/chrome-image-411876.png
27200,ford,explorer,2019,  1fm5k8f85kgb47660,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
